year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,yt_views,yt_video_id,lastfm_playcount,lastfm_listeners
1956,nl,Netherlands,Voorgoed Voorbij,Corry Brokken,,,8.0,,,,,,,,,,Jelle de Vries,,"Voorgoed voorbij\n\nVoorgoed voorbij\nNu zijn we nooit meer samen\nM'n lieveling\nWat heb ik jou gedaan?\n\nVoorgoed voorbij\nGesloten zijn je ramen\nMaar net als toen\nZie ik viooltjes staan\n\nDe hele wereld geurt\nDe lentebloesem kleurt\nAch, waarom is er ieder jaar een nieuwe mei?\nDat is voor mij voorgoed voorbij\nDe lente van mijn leven\nDat lachend getij\n'T Is alles voorbij\n\nVoor jou was het maar spel\nIk weet heel goed\nJe hebt het niet anders bedoeld\nMaar ik, ik meende 't wel\n'K Heb het maar al te diep gevoeld\n\nDe hele wereld geurt\nDe lentebloesem kleurt\nAch, waarom is er ieder jaar een nieuwe mei?\nDat is voor mij voorgoed voorbij\nDe lente van mijn leven\nDat lachend getij\n'T Is аlleѕ voorbij",https://youtube.com/watch?v=jI4_Z-OCev4,3336.0,jI4_Z-OCev4,2.0,2.0
1956,ch,Switzerland,Lys Assia,Refrain,1.0,,9.0,,1.0,,,,,,,,Géo Voumard,Émile Gardaz,"Refrain\n\n(Refrain d'amour…)\n\nRefrain, couleur du ciel, parfum de mes vingt ans\nJardin plein de soleil où je courais enfant\nPartout je t'ai cherché, mon amoureux lointain\nGuettant par les sentiers où tu prenais ma main\n\nLes jours s'en sont allés et nous avons grandi\nL'amour nous a blessés, le temps nous a guéris\nMais seule et sans printemps\nJe cours en vain les bois, les champs\nDis, souviens-toi nos amours d'autrefois?\n\nLes années passent à tire-d'aile\nEt sur les toits de mon ennui coule la pluie\nOù sont parties les caravelles, volant mon cœur\nPortant mes rêves vers ton oubli?\nJ'aurais voulu que tu reviennes comme jadis\nPorter des fleurs à ma persienne\nEt ta jeunesse en mon logis\n\nRefrain, couleur de pluie, regret de mes vingt ans\nChagrin, mélancolie de n'être plus enfant\nMais seule et loin de toi, par les chemins où tu n'es pas\nJe vais, pleurant mes amours de vingt аnѕ",https://youtube.com/watch?v=EXS3v09LKS8,24693.0,EXS3v09LKS8,24047.0,7708.0
1956,ch,Switzerland,Das Alte Karussell,Lys Assia,,,2.0,,,,,,,,,,George Betz-Stahl,,"Das alte Karussell\n\nDas alte Karussell\nDas geht nicht mehr so schnell\nDie Pferdchen und die Wagen\nDie woll'n nicht von der Stell'\n\nDa hilft auch kein flattiern\nUnd auch kein neu Lattiern\nDa hilft nur noch das Eine:\nMan muss es einmal schmiern\n\nUnd auch das alte Orgelspiel\nDas piepst wie eine Maus\nVon Zeit zu Zeit wird's ihm zu viel\nDann setzt es einfach aus\n\nDas alte Karussell\nDas geht nicht mehr so schnell\nDie Pferdchen und die Wagen\nDie woll'n nicht von der Stell'\n\nDie Kleinen und Großen\nSie ziehen und stoßen\nUnd so geht es im Kreise herum\n\nDie Pferdchen, die traben\nUnd ziehn an den Wagen\nUnd die Orgel, die wird wieder jung\n\nEin komischer Gesell'\nDieses alte Karussell\nVon unten bis oben ist alles verschoben\nDoch im Kreis geht es doch noch herum\n\nDas alte Karussell\nDas geht nicht mehr so schnell\nDie Pferdchen und die Wagen\nDie woll'n nicht von der Stell'\n\nDas alte Karussell, ooh…\nDas alte Kаrusѕell",https://youtube.com/watch?v=lVpf8uzHnX0,1414.0,lVpf8uzHnX0,1.0,1.0
1957,at,Austria,Bob Martin,"Wohin, kleines Pony?",10.0,,5.0,,10.0,3.0,,,,,,,Kurt Svab,Hans Werner;Kurt Svab,"Wohin, kleines Pony?\n\nWohin, kleines Pony, woll'n wir reiten?\nWohin soll mein Lied uns heut' begleiten?\nZu deinen Herden, den kleinen Pferden?\nDort sind die Täler unendlich weit\n\nWohin, kleines Pony, woll'n wir reiten?\nWohin soll mein Lied uns heut' begleiten?\nZur grünen Weide, dort in der Heide\nWo ich einst küßte, zur Rosenzeit\n\nHeut' ist ein Tag nur für uns zwei\nUnd du und ich sind sorgenfrei\nWer sieht die Welt denn noch so schön\nSo wunderschön wie wir sie seh'n?\n\nWohin, kleines Pony, woll'n wir reiten?\nMein Lied wird uns beide treu begleiten\nUnd durch die Felder, die weiten Felder\nKlingt 's dann im Wind, wie glücklich wir sind\n\nHeut' ist ein Tаg nur für uns zwei\nUnd du und ich sind sorgenfrei\nWer sieht die Welt denn noch so schön\nSo wunderschön wie wir sie seh'n?\n\nWohin, kleines Pony, woll'n wir reiten?\nMein Lied wird uns beide treu begleiten\nUnd durch die Felder, die weiten Felder\nKlingt für unѕ zwei, mein herippihei",https://youtube.com/watch?v=sDpRw_7w2J0,745.0,sDpRw_7w2J0,342.0,106.0
1957,be,Belgium,Bobbejaan Schoepen,Straatdeuntje,8.0,,1.0,,8.0,5.0,,,,,,,Harry Frékin,Eric Franssen,"Straatdeuntje\n\nLangs de straten danst er een deuntje\nEn ik blijf even staan\nWaar komt toch dat aardige deuntje\nWel zo ineens vandaan?\n\nHet speelt in de bomen\nDartelt in de wind\nHet is niet te tomen\n't Wordt al gauw m'n vriend\n\nLangs de straten zweeft er een deuntje\n't Is of een zonnestraal\nDoordringt met dat aardige deuntje\nTot in het kleinst portaal\n\nTralalala tralala tralalala…\nTralalala tralala tralalala…\n\nLangs de straten danst er een deuntje\nHet klinkt voor groot en klein\nOh, wat kan zo'n eenvoudig deuntje\nAl gauw onmisbaar zijn\n\nHet klopt op de ruiten\nVraagt: ""Laat mij erin""\nIk kan het zo fluiten\n't Stemt me goed gezind\n\nLangs de straten zweeft er een deuntje\nHet volgt mij overal\nEn ik hoop dat dit aardig deuntje\nSteedѕ mijn vriend blijven zal\n\nTralalala tralala tralalala…\nTralalala lalala tralalalа…",https://youtube.com/watch?v=uReyESf0aV0,374.0,uReyESf0aV0,1620.0,568.0
1957,dk,Denmark,Birthe Wilke & Gustav Winckler,Skibet skal sejle i nat,3.0,,9.0,,3.0,10.0,,,,,,,Erik Fiehn,Poul Sørensen,"Skibet skal sejle i nat\n\nFarvel da, min tøs, og hold dig nu kvik\nJeg tilstår, mit hjerte gi'r li'som et stik\nImens jeg kysser dig nu\nJeg elsker dig, du\nMen skibet skal sejle i nat\nMen skibet skal sejle i nat\n\nVi mødtes i sjov, vi sværmede lidt\nMen det, der var letsind, blev alvor med ét\nOg du blev alting for mig\nNu er der kun dig\nMen skibet skal sejle i nat\nJa, skibet skal sejle i nat\n\nVi lægger en plan, vi drømmer en drøm\nVi kæmper os fremad trods modvind og strøm\nMod det vi ønsker så hedt\nSå ser vi med ét\nAt skibet skal sejle i nat\nJa, skibet skal sejle i nat\n\nAften i nymånens tegn\nTo står i mørket på kaj'n\nPige og mand\nÉn fra sø - én fra land\nAlting er sagt, nu står de der kun\nI tavshed\nTil sidst siger hun:\n\nFarvel da, min ven, pas godt på dig selv\nJeg syn's, du har været så fin og reel\nOg jeg vil være dig tro\nMit liv blev os to\nMen skibet skal sejle i nat\nMen skibet skal sejle i nat\n\nEndskønt jeg er din, med sjæl og med krop\nOg nu kan jeg larme og sætte mig op\nMod det, jeg ved, der skal ske\nOg græde og be'\nFor skibet skal sejle i nat\nJa, skibet skal sejle i nat\n\nPå én gang går verden i stå\nMan hører signalklokken slå\nEns håb ligger knust, hvert eneste et\nVi menn'sker bestemmer så lidt\n\nDen lykke, vi tror er fast og solid\nDen er kun på landlov på ubestemt tid\nFor alt, vi ejer, skal bort\nVi tror, det er vort\nMen skibet skal sejle i nat\nJa, skibet skal ѕejle i nаt",https://youtube.com/watch?v=1ITBDl33WFc,7177.0,1ITBDl33WFc,1663.0,290.0
1957,fr,France,Paule Desjardins,La Belle Amour,2.0,,8.0,,2.0,17.0,,,,,,,Guy Lafarge,Francis Carco,"La Belle Amour\n\nSi vous aimez la nature, les lilas, les p'tits oiseaux\nLe Muscadet, la friture et la belle aventure\nSuivez le bord de l'eau\n\nVous verrez une guinguette où vous pourrez vous griser\nAux flonflons d'un bal musette, des yeux clairs de Lisette\nAvant de décider dans un baiser de tout oser\n\nComme l'eau coule à la fontaine, cette chanson\nC'est la chanson que filles et garçons chantent chacun à sa façon\nElle sera, la chose est certaine, dans tous les cœurs\nEt pour toujours – la chanson de la belle amour\n\nReprenons-la sous les lilas et lon lon la par-ci par-là\nC'est la belle amour\nLa belle amour\n\nCependant voici l'automne, la guinguette aux volets clos\nN'a plus d'amoureux, personne ne vient quand l'heure sonne\nRêver au bord de l'eau\n\nC'est le bal des feuilles mortes qui dansent sur le gravier\nEt qui vont de porte en porte au vent qui les emporte\nTournoyer par milliers en attendant quoi? – Le printemps\n\nC'est la chanson d'amour\nLa belle chanson d'amour\n\nReprenons-la sous les lilas et lon lon la par-ci par-là\nC'est la belle amour\nC'eѕt la belle amour\nLa belle аmour",https://youtube.com/watch?v=VVk2GMFNoPU,293.0,VVk2GMFNoPU,1938.0,635.0
1957,de,Germany,Margot Hielscher,", Telefon",4.0,,7.0,,4.0,8.0,,,,,,,Friedrich Meyer,Ralph Maria Siegel,"Telefon, Telefon\n\nHallo – how do you do?\nHallo – merci beaucoup\nSo klingt's aus allen Ländern an mein Ohr\nHallo – grazie, sì, sì\nHallo – nada por mí\nMein Herz ist schon vergeben, no señor\n\nTelefon, Telefon, wenn dein Ruf erklingt\nFrag ich mich beim ersten Ton, was er Neues bringt\nTelefon, Telefon, still vergeht die Zeit\nLange, lange wart ich schon, gestern so wie heut\n\nDu kennst meine grosse Sehnsucht\nNach dem Schönsten dieser Welt\nDas mein Herz und meine Seele\nTag und Nacht in Atem hält\n\nTelefon, Telefon, lang war ich allein\nSag, wann werde ich zum Lohn endlich glücklich sein?\n\nHallo – endlich, Chéri\nHallo – was, morgen früh?\nSag, warum kommst du nicht mehr heute nacht?\nHallo – häng noch nicht ein\nHallo – ich bin allein\nUnd hab den ganzen Tag an dich gedacht\n\nTelefon, Telefon, wenn dein Ruf erklingt\nFrag ich mich beim ersten Ton, was er Neues bringt\nTelefon, Telefon, still vergeht die Zeit\nLange, lange wart ich schon, gestern so wie heut\n\nDu kennst meine grosse Sehnsucht\nNach dem Schönsten dieser Welt\nDas mein Herz und meine Seele\nTag und Nacht in Atem hält\n\nTelefon, Telefon, lang war ich allein\nSag, wann werde ich zum Lohn endlich glücklich sein?\n\nHallo? Oh, jetzt kann ich nicht mehr sprechen\nMein Lied ist aus – аu revoir, bonѕoir",https://youtube.com/watch?v=nKU5QAGt7Cw,1729.0,nKU5QAGt7Cw,,
1957,it,Italy,Nunzio Gallo,Corde della mia chitarra,6.0,,4.0,,6.0,7.0,,,,,,,Mario Ruccione,Giuseppe Fiorelli,"Corde della mia chitarra\n\nÈ tornata\nL'hanno accolta le stesse cose\nL'hanno attesa le stesse rose\nDolce sogno dagli occhi verdi\nÈ tornata ma è troppo tardi\nTroppo tardi per chi aspettò\n\nCorde della mia chitarra\nSe la mano trema sull'accordo\nSe la musica si perde\nNell'indifferenza di uno sguardo\n\nCorde della mia chitarra\nPerché vi fermate, perché non suonate?\nVoi sole per me\nAh, com'era dolce questa musica\nAh, e come adesso sembra inutile\nSe non ci ascolterà, non vi fermate\nCorde della mia chitarra\nSuonate per me\n\nCorde della mia chitarra\nPerché vi fermate, perché non suonate?\nVoi sole per me\nAh, com'era dolce questa musica\nAh, e come adesso sembra inutile\nSe non ci ascolterà, non vi fermate\nCorde della mia chitarra\nSuonate per me\n\nSuonate, ѕuonate\nCorde della mia chitarrа",https://youtube.com/watch?v=zEOtqq62xkU,1186.0,zEOtqq62xkU,1984.0,727.0
1957,lu,Luxembourg,Danièle Dupré,Tant de peine,4.0,,2.0,,4.0,8.0,,,,,,,Jean-Pierre Kemmer,Jacques Taber,"Tant de peine\n\nToi que j'aime\nTu m'as fait tant de peine\nMais comment effacer\nLes jours passés?\n\nTant de peine\nAu long des jours je traîne\nMendiant au souvenir\nUn peu de toi\n\nTa voix dans un rêve\nJe m'en souviens\nMurmurait sans trêve\nNe demandait rien\nTu étais si tendre\nCe soir d'été\nComment se défendre\nDe t'écouter?\n\nToi que j'aime\nTu m'as fait tant de peine\nMais comment effacer\nLes jours passés?\n\nPlus personne\nEt ma vie monotone\nS'égrène au long des jours\nSans ton amour\n\nSans toi je frissonne\nCherchant ta main\nDans la nuit d'automne\nJ'espère en vain\nEt pourtant quand même\nMa vie en moi\nMe hurle: Je n'aime\nN'aime que toi\n\nToi que j'aime\nTu m'as fait tant de peine\nMais comment effacer\nLes jours passés?\n\nTa voix, tes lèvres\nEmprisonnent ma fièvre\nMais comment effacer\nLes jours pаsséѕ?",https://youtube.com/watch?v=rDh-polWDao,474.0,rDh-polWDao,92.0,32.0
1957,nl,Netherlands,Corry Brokken,Net als toen,1.0,,6.0,,1.0,31.0,,,,,,,Guus Jansen,Willy van Hemert,"Net als toen\n\nZit niet zo suf met die eeuwige krant\nGaap niet van slaap of verveling\n'K Ben toch je vrouw en ik eet uit je hand\nMaar 'k eet niet van de bedeling\n\nKijk me niet aan of je denkt: 'leef je nog?'\nBen ik nog altijd die vrouw\nWaarmee je destijds - wanneer was dat toch?\nPer se dat avontuurtje hebben wou\n\nWees nog eens lief, net als toen\nVraag me nog eens om een zoen\nBreng me weer rozen, sta weer te blozen\nAls je me ziet, net als toen\nWees nog eens lief en galant\nVind me weer mooi en charmant\nDan wordt de wereld weer net als vroeger\nEen sprookjesland\n\nJa, je wordt dik en je haar wordt al grijs\nMaar je kunt heus nog wel flirten\nAch, je bent soms nog zo'n kind, zo onwijs\nNurks en baldadig om beurten\n\nWeet je nog? Weet je nog? Zeg nu niet nee\nWeet je nog, dat je toen zei?\n'T Gelukkigste paar, dat zijn wij met z'n twee\nMijn liefde, liefste lief, gaat nooit voorbij\n\nWees nog eens lief, net als toen\nVraag me nog eens om een zoen\nBreng me weer rozen, sta weer te blozen\nAls je me ziet, net als toen\nWees nog eens lief en galant\nVind me weer mooi en charmant\nDan wordt de wereld weer net als vroeger\nEen sprookjesland\n\nWees nog eens lief en galant\nVind me weer mooi en charmant\nDan wordt de wereld weer net als vroeger\nEen sprookjeѕlаnd",https://youtube.com/watch?v=yPJqF8R1JTQ,9516.0,yPJqF8R1JTQ,13574.0,4761.0
1957,ch,Switzerland,Lys Assia,L'Enfant que j'étais,8.0,,10.0,,8.0,5.0,,,,,,,Géo Voumard,Émile Gardaz,"L'Enfant que j'étais\n\nL'enfant que j'étais, où joue-t-il aujourd'hui?\nLes fleurs que j'aimais, qui me les a cueillies?\nMon cœur, te souviens-tu les robes blanches\nSur le chemin perdu de nos dimanches?\n\nDes mots pour chanter un visage d'ami\nDes nuits pour rêver, j'étais riche à l'envie\nQuand le cœur aux aguets la mèche folle\nS'en allait à l'école, l'enfant que j'étais\nLe temps d'un hiver, la ride vous prend\nLe temps d'un amour, et l'on devient grand\nIl en a coulé de l'eau sous les ponts\nRêves oubliés au fil des saisons\nLe temps d'un sourire, on est amoureux\nLe temps de mentir déjà l'on est vieux\n\nL'enfant que j'étais, où s'est-il égaré?\nLes fleurs que j'aimais, qui me les a fanées?\nMon cœur, te souviens-tu de nos promesses?\nLa vie n'a pas voulu de ta tendresse\nDes mots pour aimer, des espoirs et des nuits\nMensonges dorés, j'étais riche à l'envie\nQuand le cœur aux aguets l'amour en tête\nS'en allait à la fête, l'enfant que j'étais\n\nQuand le cœur aux aguets l'amour en tête\nS'en allait à la fête, l'enfant que j'étаiѕ",https://youtube.com/watch?v=M2ljv2g-Fls,419.0,M2ljv2g-Fls,953.0,350.0
1957,gb,United Kingdom,Patricia Bredin,All,7.0,,3.0,,7.0,6.0,,,,,,,Reynell Wreford,Alan Stranks,"All\n\nAll the golden dreams of yesterday\nAll the fragrance of a bygone May\nAll the words two hearts in love can say\nAll you'll ever mean to me, my darling\n\nAll we've shared throughout the passing years\nAll the laughter, all the sighs, the tears\nAll the joy of living, loving and forgiving\nThese are all to me\n\nAll the laughter, all the sighs, the tears\nAll the joy of living, loving and forgiving\nTheѕe are аll to me",https://youtube.com/watch?v=4irsVGPcK8U,2408.0,4irsVGPcK8U,1844.0,658.0
1958,at,Austria,Liane Augustin,Die ganze Welt braucht Liebe,5.0,,9.0,,5.0,8.0,,,,,,,Günther Leopold;Kurt Werner,,"Die ganze Welt braucht Liebe\n\nDie ganze Welt braucht Liebe\nWer ist schon gern allein?\nEin kleines bißchen Liebe\nSoll's bei mir anders sein?\n\nIm großen Weltgetriebe\nHat selbst der kleinste Stein\nEin kleines zweites Steinchen\nSoll's bei mir anders sein?\nNein\n\nAuch mein Herz hat Sehnsucht\nUnd braucht ein zweites Herz\nDas mich zu versteh'n sucht\nIn Freuden, doch auch im Schmerz\n\nDie Welt wär' kalt und trübe\nKüßt' sie kein Sonnenschein\nUnd jedes Herz braucht Liebe\nSoll's bei mir anders sein?\nNein, 's kann gar nicht anders sein\n\nDie Wange will umschmeichelt sein\nDer Mund braucht Zärtlichkeit\nDie Hand, sie will gestreichelt sein\nSo ist es heut' und alle Zeit:\nDie ganze Welt braucht Liebe\n\nAuch mein Herz hat Sehnsucht\nUnd braucht ein zweites Herz\nDas mich zu versteh'n sucht\nIn Freuden, doch auch im Schmerz\n\nDie Welt wär' kalt und trübe\nKüßt' sie kein Sonnenschein\nUnd jedes Herz braucht Liebe\nSoll's bei mir anders sein?\nNein, 's kann gar nicht аnders ѕein",https://youtube.com/watch?v=5k8cGWdGL84,771.0,5k8cGWdGL84,1332.0,453.0
1958,be,Belgium,Fud Leclerc,Ma petite chatte,5.0,,7.0,,5.0,8.0,,,,,,,André Dohet,,"Ma petite chatte\n\nJ'étais dans un jour de cafard\nÇa peut vous arriver demain\nJ'allais dans les rues au hasard\nSans but et ne pensant à rien\n\nQuand j'ai l'aperçu, elle s'avançait vers moi\nC'est à n'pas y croire, mais voilà\n\nElle avait tous les atouts dans son jeu\nEt du chic jusqu'au bout des doigts\nDes arguments, en veux-tu, en voilà\nQui m'mettaient dans tous mes états\n\nElle avait un drôle de p'tit air\nDe ne pas en avoir l'air\nElle me souriait, sûre de son p'tit effet\n\nJe ne croyais pas qu'il pouvait y avoir\nSur la terre des joujoux comme ça\nC'était un rêve de voir cette petite chatte-là\nPas plus haute que ça\n\nAvec des yeux frippons\nComme on le dit dans les chansons\nEt tout ce qu'il faut pour plaire aux garçons\n\nEt ce fut un roman d'amour\nUne histoire qui finit bien\nEt comme cela se fait toujours\nJe l'ai épousée un beau matin\n\nEt le soir venu, je n'ose pas y penser\nC'est à n'pas y croire, mais sachez\n\nElle avait tous les atouts dans son jeu\nEt du chic jusqu'au bout des doigts\nEn moins de temps qu'il ne faut pour le dire\nElle me mit dans tous mes états\n\nElle avait un drôle de p'tit air\nDe ne pas en avoir l'air\nElle me souriait sûre de son p'tit effet\n\nJe ne croyais pas qu'il pouvait y avoir\nSur la terre des joujoux comme ça\nC'était un rêve de voir cette petite chatte-là\nBlottie dans mes bras\n\nAvec des yeux fripons\nComme on le dit dans les chansons\nEt tout ce qu'il faut pour plaire aux garçons\nEt tout ce qui peut vous faire perdre la raison\nEt tout ce qu'on n'peut pas dire en chаnsonѕ",https://youtube.com/watch?v=q2_oFjwiPa8,645.0,q2_oFjwiPa8,1743.0,532.0
1958,dk,Denmark,Raquel Rastenni,Jeg rev et blad ud af min dagbog,8.0,,6.0,,8.0,3.0,,,,,,,Harry Jensen;Sven Ulrik,,"Jeg rev et blad ud af min dagbog\n\nDengang du gik i vrede, så fortrød jeg\nFejlen var min - fornuften, tja… den snød mig\nDet, vi havde sammen, var smukt og stort\nVed du, hvad jeg nu i dag har gjort?\n\nJeg rev et blad ud af min dagbog\nHvert lille ord har jeg fortrudt, du kære\nHvad nytter det, at jeg er bagklog\nHvis du syn's, alt skal være slut?\n\nPrøv på at tilgi' mig, om også det er svært\nSå vil jeg love dig, det aldrig hænder mere\n\nJeg rev et blad ud af min dagbog\nGør du li'sådan, min ven\n\nHader du mig, forsåvidt er der grund nok\nMin jalousi, der var jeg mer' end ond nok\nPrøv dog på at tilgi', at jeg var slem\nOg hvis du er stor nok, ja, så glem\n\nJeg rev et blad ud af min dagbog\nHvert lille ord har jeg fortrudt, du kære\nHvad nytter det, at jeg er bagklog\nHvis du syn's, alt skal være slut?\n\nPrøv på at tilgi' mig, om også det er svært\nSå vil jeg love dig, det aldrig hænder mere\n\nJeg rev et blad ud af min dagbog\nGør du li'sådan, min ven\nGør du li'ѕådаn, min ven",https://youtube.com/watch?v=q30asQ45nyA,280.0,q30asQ45nyA,1361.0,475.0
1958,fr,France,André Claveau,Dors mon amour,1.0,,3.0,,1.0,27.0,,,,,,,Pierre Delanoë,Hubert Giraud,"Dors mon amour\n\nDors, mon amour\nLe soleil est encore loin du jour\nNous avons pour aimer tout le temps\nEt la nuit nous comprend\n\nDors, mon amour\nProtégée par mes bras qui entourent\nTon sommeil d'un rideau de bonheur\nDors au creux de mon cœur\n\nJe suis un roi qui tient tout son royaume en ses doigts\nEt qui tremble de voir s'écrouler ce royaume enchanté\n\nDors, mon amour\nMa princesse enfermée dans sa tour\nAvec tous les refrains de la nuit\nMa princesse endormie\n\nJe suis ton âme pas à pas sur son chemin de joie\nEt je m'amuse à me pencher sur ton sommeil étoilé\n\nDors, mon amour\nLe soleil est encore loin du jour\nNous avons pour aimer tout le temps\nEt la nuit nous comprend\n\nDors, mon amour\nProtégée par mes bras qui entourent\nTon sommeil d'un rideau de bonheur\nDors au creux de mon cœur\n\nJ'entends la voix de ta vie qui bat tout près de moi\nEt je sens comme un souffle très doux qui caresse ma joue\n\nDors, mon amour\nMa princesse endormie dans sa tour\nJ'aperçois le sourire du matin\nVoici le soleil de demain\nLe grand ѕoleil de l'аmour éternel",https://youtube.com/watch?v=EAiQaAL6wWw,6537.0,EAiQaAL6wWw,6430.0,2773.0
1958,de,Germany,Margot Hielscher,Für zwei Groschen Musik,7.0,,8.0,,7.0,5.0,,,,,,,Friedrich Meyer,Fred Rauch;Walter Brandin,"Für zwei Groschen Musik\n\nMan wählte die Miss Germany, Miss Frankreich und Miss Italy\nEs gibt sogar Miss Mode und Miss Bein\nDoch weil Musik ein jeder liebt\nUnd es Miss Jukebox noch nicht gibt\nMöcht ich so gerne mal Miss Jukebox sein\n\nFür zwei Groschen Musik, für zwei Groschen Musik\nUnd der Alltag versinkt, wenn froh Musik erklingt\nFür zwei Groschen Musik, für zwei Groschen Musik\nUnd für so wenig Geld gehört euch eine Welt\n\nWollt ihr leise Musik?\nWollt ihr heisse Musik?\nOder findet ihr Moll einfach wundervoll?\nFür zwei Groschen Musik, für zwei Groschen Musik\nUnd für so wenig Geld gehört euch eine Welt\n\nDarf es Dixieland sein\nOder Lieder vom Rhein?\nOder liebt irgendwer Verdis Opern mehr?\nFür zwei Groschen Musik, für zwei Groschen Musik\nUnd für so wenig Geld gehört euch eine Welt\n\nFür zwei Groschen Musik, für zwei Groschen Musik\nFür zwei Groschen Musik, für zwei Groschen Musik\n\nHier der Mann am Klavier\nHier der Marsch, so sind wir\nHier der Förster, der singt, wenn die Heimаtglocke klingt\nFür zwei Groschen Musik, für zwei Groschen Musik\nUnd für ѕo wenig Geld gehört euch eine Welt",https://youtube.com/watch?v=A7tTpPcDjcc,1715.0,A7tTpPcDjcc,2048.0,593.0
1958,it,Italy,Domenico Modugno,"Nel , dipinto di blu",3.0,,1.0,,3.0,13.0,,,,,,,Domenico Modugno,Domenico Modugno;Franco Migliacci,"Nel blu, dipinto di blu (Volare)\n\nPenso che un sogno così non ritorni mai più\nMi dipingevo le mani e la faccia di blu\nPoi d'improvviso venivo dal vento rapito\nE incominciavo a volare nel cielo infinito\n\nVolare, oh oh…\nCantare, ohohoho…\nNel blu dipinto di blu\nFelice di stare lassù\n\nE volavo, volavo felice\nPiù in alto del sole ed ancora più su\nMentre il mondo pian piano spariva, lontano laggiù\nUna musica dolce suonava soltanto per me\n\nVolare, oh oh…\nCantare, ohohoho…\nNel blu dipinto di blu\nFelice di stare lassù\n\nMa tutti i sogni nell'alba svaniscono perché\nQuando tramonta, la luna li porta con sé\nMa io continuo a sognare negli occhi tuoi belli\nChe sono blu come un cielo trapunto di stelle\n\nVolare, oh oh…\nCantare, ohohoho…\nNel blu degli occhi tuoi blu\nFelice di stare quaggiù\n\nE continuo a volare felice\nPiù in alto del sole ed ancora più su\nMentre il mondo pian piano scompare negli occhi tuoi blu\nLa tua voce è una musica dolce che suona per me\n\nVolare, oh oh…\nCantare, ohohoho…\nNel blu degli occhi tuoi blu\nFelice di stare quaggiù\n\nNel blu degli occhi tuoi blu\nFelice di stare quaggiù\nNel blu degli occhi tuoi blu\nFelice di ѕtare quаggiù con te",https://youtube.com/watch?v=v2HKRAtUKNw,32296.0,v2HKRAtUKNw,,
1958,lu,Luxembourg,Solange Berry,Un grand amour,9.0,,4.0,,9.0,1.0,,,,,,,Michel Eric,Monique Laniece;Raymond Roche,"Un grand amour\n\nUn grand amour, cela commence\nSans qu'on y pense le plus souvent\nEt l'on écoute une romance\nNée d'un silence bien émouvant\n\nCar vous savez lorsque l'on s'aime\nLes mots eux-mêmes sont de trop\nÀ quoi bon rêver d'un poème?\nL'instant suprême est bien plus beau\n\nDes yeux qui se détournent vite\nEt puis hésitent à revenir\nVers les yeux qui les sollicitent\nEt les invitent à leur sourire\n\nVoilà comment l'amour s'impose\nEt vous propose une folie\nOn ne vit plus l'amour en prose\nOn la transpose en poésie\n\nUn grand amour, hélas, s'achève\nComme un beau rêve dans un soupir\nDe nouveau l'ennui vous assiège\nLa douce trêve vient de finir\n\nQu'importe que la vie soit brève\nEt que sa sève s'épuise un jour\nSi l'amitié prend la relève\nLorsque s'achève un grand amour\n\nSi l'amitié prend la relève\nLorsque ѕ'achève un grand аmour",https://youtube.com/watch?v=_1SsaR6Yii8,366.0,_1SsaR6Yii8,1249.0,434.0
1958,nl,Netherlands,Corry Brokken,Heel de wereld,9.0,,2.0,,9.0,1.0,,,,,,,Benny Vreden,,Heel de wereld\n\nHeel de wereld moet ik m'n geheim vertellen\nOmdat ik gelukkig ben\nHeel de wereld gaat voor mij nu dubbel tellen\nOmdat ik 't geluk nu ken\n\nMaar heeft deze wereld het niet te druk?\nWie heeft er nog tijd voor geluk?\nToch wil ik juichen want\nHeel de wereld moet ik m'n geheim vertellen\nOmdat ik gelukkig ben\n\nZal ik via kaarten kennis geven?\nZal ik adverteren in de krant?\nHoe ik het vertel iѕ mij om 't even\nMaar het moet door 't land\n\nMaar heeft deze wereld het niet te druk?\nWie heeft er nog tijd voor geluk?\nToch wil ik juichen want\nHeel de wereld moet ik m'n geheim vertellen\nOmdаt ik gelukkig ben,https://youtube.com/watch?v=jbrqR2E8WUk,579.0,jbrqR2E8WUk,2499.0,834.0
1958,se,Sweden,Alice Babs,Lilla stjärna,4.0,,5.0,,4.0,10.0,,,,,,,Åke Gerhard,Åke Gerhard;Gunnar Wersén,"Lilla stjärna\n\nLa la la la la la la la la… la la la la la la la la la…\nLa la la la la la la la la… la la la la la la la la la…\n\nNatt över land och stad, sovande hus\nRutor som blänker av stjärnornas ljus\nFlicka i fönstret står, ser mot det blå\nÄr bara femton år, tänker ändå\n\nLilla stjärna i det höga, svara mig, svara mig\nKommer han som jag ska få så kär?\nJa, du vet nog vem han är\n\nFår jag läsa i hans öga, samma svar, samma svar\nSom jag tycker att du blinkar nu\nLilla stjärna, du?\n\nKommer han? Kommer han?\nJa, du vet nog vem han är\n\nFår jag läsa i hans öga, samma svar, samma svar\nSom jag tycker att du blinkar nu\nLilla ѕtjärnа, du?",https://youtube.com/watch?v=z486v131XwQ,689.0,z486v131XwQ,5919.0,1648.0
